#1.2			
CCND2	NA	2.185760021	0.842876971
CCNE2	NA	25.61109924	14.5951004
CCNF	NA	25.21710014	12.3611002
CCNG1	NA	36.20370102	28.21080017
CCNH	NA	65.58319855	52.60699844
CCP110	NA	8.314290047	6.436319828
CCPG1	NA	37.50600052	30.76029968
CCR9	NA	432.4249878	238.6869965
CCSAP	NA	7.08355999	5.164979935
CD24	NA	177.6869965	138.3150024
CD2BP2	NA	52.80020142	44.28229904
POLR1G	NA	2.731060028	2.271569967
CD3G	NA	586.1820068	493.0710144
CD47	NA	87.90640259	64.6832962
CD5	NA	84.12159729	65.67089844
CD52	NA	288.3309937	211.1369934
CD53	NA	17.81570053	7.471290112
CD6	NA	102.5149994	65.88839722
CDAN1	NA	60.26190186	47.58340073
CDC25B	NA	30.12319946	16.7458992
CDC25C	NA	6.957240105	3.590770006
CDC42EP4	NA	4.863619804	3.394530058
CDC6	NA	16.43250084	7.653150082
CDC7	NA	24.7303009	19.24810028
CDCA2	NA	18.36269951	7.910620213
CDCA5	NA	16.80290031	9.758009911
CDCA7L	NA	6.078949928	3.173239946
CDCA8	NA	29.38129997	19.83550072
CDIP1	NA	31.24539948	26.60960007
CDK19	NA	29.24909973	20.77070045
CDK2AP1	NA	31.76239967	23.49220085
CDK2AP2	NA	28.95299911	23.47830009
CDKL3	NA	5.726960182	4.538670063
CDKN1B	NA	91.5510025	72.67649841
CDKN2C	NA	44.37480164	25.37610054
CDKN3	NA	13.98089981	10.3973999
CDT1	NA	21.81389999	15.25520039
CELSR2	NA	5.132639885	3.191260099
CENPA	NA	69.76909637	45.39149857
CENPB	NA	10.70870018	8.19727993
CENPE	NA	35.36370087	17.12409973
CENPF	NA	44.56389999	23.0503006
CENPH	NA	6.713890076	3.861210108
CENPI	NA	11.4691	4.769450188
CENPN	NA	13.69349957	6.608009815
CENPO	NA	21.45190048	13.25909996
CENPP	NA	10.39369965	6.728620052
CENPV	NA	3.75831008	2.624039888
CENPW	NA	2.344710112	1.815449953
CEP152	NA	7.384500027	5.681570053
CEP19	NA	23.20890045	19.5557003
CEP290	NA	5.253940105	3.211240053
CEP55	NA	16.53520012	8.885169983
CEP72	NA	18.90940094	12.02299976
CEP78	NA	3.723510027	3.185009956
CEP83	NA	18.44000053	14.76959991
CEP89	NA	23.04269981	18.46349907
CERK	NA	87.73670197	71.47689819
CHAF1A	NA	10.46049976	5.346570015
CHAF1B	NA	15.43640041	10.14400005
CHD1	NA	81.72160339	63.60200119
CHD3	NA	31.04190063	18.99550056
CHD9	NA	56.06470108	32.73720169
CHEK1	NA	27.52750015	11.88969994
CHEK2	NA	9.975799561	7.559519768
CHMP2A	NA	73.56770325	61.02130127
CHSY1	NA	8.213339806	5.407169819
CHTF18	NA	16.90530014	11.04419994
CIT	NA	16.20369911	5.401850224
CKAP2	NA	23.16449928	13.35420036
CKAP2L	NA	27.16430092	13.77070045
CKAP5	NA	74.99549866	48.07509995
CKB	NA	3.837460041	3.021519899
CKS2	NA	36.9109993	23.60779953
CLIC1	NA	191.0850067	154.2799988
CLIC4	NA	28.82060051	21.55669975
CLSPN	NA	22.89570045	9.440879822
CLTB	NA	16.50839996	11.39680004
CMTM4	NA	2.618099928	2.085160017
CMTM7	NA	91.9992981	71.38459778
CNOT2	NA	332.9630127	291.0209961
CNTD1	NA	2.936429977	2.345700026
CNTLN	NA	2.261009932	1.002140045
CNTRL	NA	61.46300125	46.27349854
COL11A2	NA	2.732980013	2.102590084
COL27A1	NA	2.706769943	2.233380079
COMT	NA	6.090089798	4.491219997
COQ4	NA	4.483870029	3.252409935
COX8A	NA	132.6929932	108.7480011
CRAT	NA	18.44729996	13.31620026
CREM	NA	14.66810036	7.846399784
CRIP1	NA	125.0790024	82.54779816
CROCC	NA	3.637000084	2.921809912
CRYL1	NA	6.185569763	4.142690182
CSE1L	NA	53.63529968	43.99570084
CSTF2	NA	48.10139847	36.66159821
CTCF	NA	133.1670074	98.56199646
CTDSP2	NA	46.47829819	33.85599899
CTPS1	NA	10.08920002	7.457940102
CUL1	NA	91.23770142	79.81009674
CYB5D1	NA	20.8864994	18.12859917
CYP51A1	NA	7.999340057	5.009250164
CYTH1	NA	32.50669861	27.14669991
CYTH3	NA	4.184440136	2.885260105
CYTIP	NA	79.37770081	55.37149811
DAP	NA	18.36949921	12.61629963
DARS2	NA	9.637840271	7.304510117
DCLK2	NA	30.70009995	23.67819977
DDX24	NA	48.34809875	41.40629959
DDX54	NA	63.9178009	51.93220139
DDX59	NA	6.356100082	4.772439957
DEK	NA	151.8359985	105.3679962
DEPDC1B	NA	13.67689991	6.225450039
DEPDC5	NA	24.36529922	19.47200012
DHFR	NA	4.543300152	2.373780012
DHFR2	NA	4.543300152	2.373780012
DHX33	NA	6.589049816	5.631430149
DHX40	NA	24.04649925	19.75289917
DKC1	NA	30.77729988	24.44610023
DLG4	NA	31.56139946	22.39279938
DLGAP5	NA	71.57129669	32.58269882
DNA2	NA	8.553009987	4.84965992
DNAJC28	NA	3.226229906	2.168459892
DNAJC6	NA	35.8783989	26.34009933
DNAJC9	NA	68.91349792	43.40950012
DNMT1	NA	70.16470337	40.70840073
DOCK11	NA	50.60039902	36.81520081
DOCK9	NA	3.781189919	2.686719894
DSN1	NA	18.49720001	8.501460075
DTD2	NA	3.034960032	2.54805994
DTWD1	NA	3.211920023	2.801029921
DTX1	NA	4.889999866	3.209110022
DTX3L	NA	20.28580093	13.54419994
DUT	NA	87.5707016	65.22290039
DVL1	NA	14.19369984	11.92809963
DZIP3	NA	14.97819996	11.35429955
E2F1	NA	4.414700031	3.572089911
E2F3	NA	4.278240204	3.419859886
E2F8	NA	22.44070053	10.5855999
EEF2	NA	486.8439941	397.75
EEPD1	NA	3.752160072	2.398839951
EFCAB11	NA	3.891860008	1.914019942
EIF2A	NA	36.83969879	28.81710052
EIF2AK2	NA	6.921289921	5.758220196
EIF2S3	NA	29.43390083	21.78190041
EIF2S3B	NA	29.43390083	21.78190041
EIF4B	NA	98.77780151	75.99919891
EIF4G1	NA	160.0780029	124.2979965
EIF5A2	NA	3.000060081	2.113500118
EME1	NA	7.726759911	3.374059916
EMP3	NA	61.77320099	37.18050003
ENKD1	NA	10.89729977	9.330280304
ENOX2	NA	7.263390064	5.842150211
EOGT	NA	5.145249844	4.112500191
EPRS1	NA	34.45000076	28.92029953
ERAP1	NA	54.35400009	33.18080139
ERCC6L	NA	7.5552001	3.848040104
ERICH1	NA	10.87209988	8.762680054
ERP27	NA	3.43249011	2.435760021
ESCO2	NA	34.05580139	15.23980045
ESPL1	NA	27.44420052	16.29500008
ESYT2	NA	116.1719971	93.35649872
ETV6	NA	7.98239994	6.271969795
EXO1	NA	23.83650017	10.84080029
EXOSC3	NA	54.28530121	44.70090103
EXOSC9	NA	44.28570175	34.5685997
EYA3	NA	31.95960045	26.08370018
EZR	NA	199.5980072	160.7890015
FADS1	NA	10.24769974	8.191519737
FAM107B	NA	375.2739868	212.0070038
PABIR2	NA	3.262799978	2.662280083
FAM72D	NA	2.741070032	1.941140056
FAM72B	NA	2.741070032	1.941140056
FAM72C	NA	2.741070032	1.941140056
FAM72A	NA	2.741070032	1.941140056
FAM78A	NA	113.0569992	78.18759918
FANCD2	NA	7.447710037	2.739259958
FANCM	NA	22.23060036	16.9375
FASTKD1	NA	4.777150154	4.148990154
FAU	NA	262.1610107	228.0110016
FBLN2	NA	18.16220093	15.10779953
FBXL5	NA	48.68170166	41.12789917
FBXO5	NA	76.63559723	52.3647995
FBXW7	NA	69.63020325	29.81529999
FGF13	NA	23.07970047	8.557149887
FIGNL1	NA	18.99510002	10.52229977
FKBP5	NA	70.6964035	28.27109909
FLYWCH1	NA	11.14550018	8.846870422
FMO5	NA	2.317589998	1.613010049
FNDC9	NA	14.35109997	9.69974041
FOXK2	NA	20.61779976	16.09959984
FOXM1	NA	34.90729904	19.17449951
FOXRED2	NA	2.037220001	1.259320021
FUT10	NA	3.94133997	2.237459898
FXN	NA	8.062199593	5.766419888
FZR1	NA	22.75530052	17.70829964
GALM	NA	3.995009899	2.859709978
GARS1	NA	30.37859917	26.38190079
GBP2	NA	9.96724987	7.490670204
GBP6	NA	71.76540375	57.5929985
GEMIN2	NA	8.058750153	6.478950024
GEN1	NA	7.159749985	4.951290131
GFRA1	NA	2.061160088	0.657453001
GID4	NA	7.340559959	6.303349972
GIMAP4	NA	7.402800083	3.344640017
GIMAP1-GIMAP5	NA	9.679499626	7.309259892
GIMAP5	NA	9.679499626	7.309259892
GIN1	NA	12.83959961	11.38300037
GINS1	NA	16.24530029	11.44999981
GINS3	NA	8.207110405	6.194630146
GLA	NA	5.153610229	3.221260071
GLIPR2	NA	3.999949932	1.673570037
GLUL	NA	82.7798996	49.00579834
GM2A	NA	3.121500015	1.851109982
GMNN	NA	26.57099915	19.20560074
GNG10	NA	27.71419907	19.1515007
GNPDA1	NA	15.97249985	13.03240013
GPD1L	NA	10.85760021	8.778030396
GPR171	NA	17.12000084	11.8508997
GPR65	NA	5.479660034	3.474970102
GPSM2	NA	29.74500084	17.90609932
GRAMD1B	NA	10.19979954	6.328129768
GSTP1	NA	13.61610031	11.52210045
GSTZ1	NA	5.785520077	4.804299831
GTSE1	NA	11.19970036	6.559700012
GZMA	NA	21.75699997	14.13560009
H1-0	NA	30.08200073	22.81430054
HAT1	NA	30.30760002	23.32749939
HAUS2	NA	10.75590038	9.076539993
HAUS4	NA	61.13240051	38.86019897
HCFC1	NA	63.77819824	50.15250015
HCFC1R1	NA	17.54430008	13.11060047
HDAC6	NA	5.10078001	3.586060047
HDGF	NA	85.26730347	65.24040222
HECTD2	NA	2.171570063	0.971445978
HELB	NA	19.23010063	14.24629974
HEXB	NA	8.11882019	5.07419014
HGS	NA	6.967010021	4.366020203
HHIPL2	NA	3.809200048	2.116899967
HIBADH	NA	78.34349823	66.69200134
HJURP	NA	200.3090057	163.6750031
HMGA1	NA	39.92229843	30.64480019
HMGB1	NA	235.746994	169.253006
HMGB2	NA	124.5449982	85.13680267
HMGCS2	NA	3.609440088	1.700379968
HMGN3	NA	14.07269955	5.940179825
HMMR	NA	24.79360008	10.80230045
HNRNPUL1	NA	95.41519928	79.64700317
HOOK1	NA	28.27680016	21.5984993
HPRT1	NA	35.66109848	30.46409988
HSDL2	NA	28.41390038	22.55060005
HSP90B1	NA	128.8690033	110.1419983
HSPA2	NA	2.483099937	1.548339963
HUS1	NA	7.621250153	5.795090199
ICAM1	NA	6.137340069	4.630050182
ID2	NA	12.89050007	8.767729759
IDE	NA	13.8743	10.36699963
IDH1	NA	11.81210041	10.04279995
IFIH1	NA	2.567209959	2.100389957
IFIT2	NA	12.2020998	9.101469994
IFT122	NA	5.075500011	2.602610111
IFT140	NA	16.13870049	14.04930019
IFT172	NA	12.30599976	9.802949905
IFT57	NA	17.93709946	10.8718996
IFT74	NA	2.946369886	2.098750114
IGBP1	NA	31.07729912	25.32850075
IGBP1P2	NA	31.07729912	25.32850075
IGF1R	NA	7.037670135	5.983119965
IGSF3	NA	3.721199989	2.721990108
IL10RB	NA	6.321650028	4.092850208
IL15RA	NA	3.474829912	2.376970053
IL1RAP	NA	3.858409882	2.995609999
IL2	NA	2.515189886	1.967229962
IMMP2L	NA	3.675790071	1.714959979
IMPA2	NA	8.027720451	5.366539955
INCENP	NA	35.54600143	20.57500076
ING3	NA	24.35639954	20.09729958
ING5	NA	6.453209877	5.168809891
INPP5A	NA	13.02400017	11.04539967
INTS12	NA	14.0564003	11.17090034
INTS7	NA	32.40670013	28.36240005
IP6K1	NA	184.3280029	126.2730026
IPO5	NA	17.35709953	12.91259956
IQCD	NA	2.54715991	1.963690042
IQGAP2	NA	9.277959824	5.283189774
ISOC1	NA	26.01029968	21.14920044
ITGA2B	NA	2.245870113	1.927469969
ITGA6	NA	54.18159866	44.01050186
IWS1	NA	48.05379868	40.1977005
KAT2B	NA	57.96289825	49.20500183
KATNAL1	NA	3.307650089	2.33859992
KDM2B	NA	30.09350014	21.42009926
KIF11	NA	63.39030075	28.92919922
KIF14	NA	11.46310043	5.213319778
KIF18B	NA	19.30599976	9.348830223
KIF20B	NA	27.6595993	17.16990089
KIF22	NA	78.33609772	48.92459869
KIF23	NA	103.1589966	63.48360062
KIF2C	NA	18.04829979	8.096220016
KIF4A	NA	22.30400085	8.201569557
KIFC1	NA	23.66609955	15.62349987
KIFC1	NA	8.167750359	4.843579769
KLF10	NA	36.47119904	27.18790054
KLF3	NA	64.46549988	38.19680023
KLF4	NA	2.115180016	1.321130037
KLHDC1	NA	3.893709898	1.299780011
KLHDC2	NA	2.821460009	1.778239965
KLHL23	NA	4.138700008	1.673689961
KLHL5	NA	2.145699978	1.288720012
KNSTRN	NA	33.60680008	21.2553997
KPNA2	NA	40.31520081	22.2954998
KRCC1	NA	43.35860062	36.24169922
LANCL2	NA	7.852540016	5.507669926
LCA5	NA	8.419119835	6.478859901
LCP1	NA	70.9272995	34.61800003
LDLR	NA	3.023000002	1.920240045
LEO1	NA	19.35980034	15.49790001
LIG3	NA	22.81550026	17.97529984
LIN52	NA	12.0291996	9.523349762
LMAN1	NA	11.38739967	8.913999557
LMF2	NA	32.64680099	27.21960068
LMNB2	NA	10.77639961	7.806550026
LPCAT4	NA	4.181660175	3.016769886
LPXN	NA	15.03009987	11.94880009
IRAG2	NA	156.6790009	123.8010025
LRRC23	NA	3.239660025	1.233880043
LRRC8B	NA	12.28579998	9.175140381
LSG1	NA	23.37639999	20.04490089
LSM6	NA	24.82690048	19.05010033
LSP1	NA	486.2409973	318.6809998
LYAR	NA	12.59889984	10.23929977
LZTFL1	NA	78.02760315	49.07770157
MAD2L1	NA	57.02709961	42.07899857
MAFK	NA	17.10950089	14.31669998
MAP2K7	NA	68.55909729	50.82350159
MAPK11	NA	4.357570171	3.496789932
MAPRE1	NA	73.07759857	64.80149841
MAPRE2	NA	4.486849785	2.796380043
MAST2	NA	21.16810036	16.73520088
MASTL	NA	5.792910099	2.438469887
MAX	NA	120.3379974	99.42140198
MBD4	NA	12.89080048	10.34300041
MCAM	NA	4.609419823	3.301059961
MCM10	NA	17.0503006	7.888589859
MCM3	NA	61.81949997	41.26520157
MCM5	NA	57.6283989	40.15879822
MCM6	NA	73.13909912	45.15610123
MCM7	NA	76.93309784	61.27310181
MCTP2	NA	5.032690048	1.985299945
MDFIC	NA	2.293230057	0.968012989
MED24	NA	73.90730286	62.99100113
MED9	NA	5.546279907	4.860390186
METTL14	NA	11.70149994	9.923219681
METTL15	NA	2.995460033	2.426150084
MFSD12	NA	3.790179968	3.02489996
MIA3	NA	22.34490013	17.68510056
MIOS	NA	12.70040035	9.134119987
MKI67	NA	159.8959961	55.37590027
MMACHC	NA	3.4567101	2.238950014
MMS19	NA	78.19290161	66.58329773
MMS22L	NA	21.85050011	15.69699955
MNDA	NA	59.90370178	50.88729858
MOAP1	NA	7.415890217	6.611400127
MOV10	NA	7.347650051	6.01184988
MPHOSPH9	NA	32.02209854	27.00399971
MPP7	NA	4.619470119	3.484519958
MPST	NA	17.65049934	12.51179981
MPZL3	NA	5.590740204	4.067019939
MRPL42	NA	28.9769001	23.72739983
MS4A6A	NA	34.73089981	15.76550007
MS4A6E	NA	34.73089981	15.76550007
MSH2	NA	59.13270187	43.24319839
MSH5	NA	4.483779907	3.246140003
MSH5-SAPCD1	NA	4.483779907	3.246140003
MSH6	NA	71.21340179	52.19680023
MTBP	NA	19.71949959	13.55049992
MTERF1	NA	4.392469883	3.738300085
MTHFD1	NA	12.46560001	7.596399784
MTHFD1L	NA	5.595320225	4.016389847
MVB12A	NA	22.54509926	18.5284996
MXD3	NA	26.01329994	14.93490028
MXI1	NA	10.21959972	7.160449982
MYBL1	NA	6.631879807	2.090579987
MYBL2	NA	11.84860039	6.805520058
MYO19	NA	2.318900108	1.804229975
NAP1L1	NA	43.19929886	33.2181015
NAT10	NA	13.33880043	9.902859688
NBN	NA	6.216959953	4.290289879
NCAPD2	NA	233.9579926	146.753006
NCAPD3	NA	38.85680008	28.76099968
NCAPG	NA	39.55479813	20.19420052
NCAPG2	NA	39.45249939	14.31110001
NCAPH	NA	42.93030167	22.93260002
NCAPH2	NA	103.8030014	71.71559906
NDC1	NA	11.13169956	9.068519592
NDC80	NA	19.58099937	10.0703001
NDE1	NA	70.62550354	54.45669937
NDRG1	NA	6.112279892	4.013689995
NEIL3	NA	25.99329948	12.0454998
NEK2	NA	19.39189911	10.64080048
NET1	NA	22.38339996	19.15579987
NEU3	NA	21.55620003	15.14999962
NFATC2	NA	3.342279911	2.295360088
NFKBIZ	NA	21.49020004	16.14999962
NHEJ1	NA	7.832670212	5.425670147
NHP2	NA	17.05970001	14.56659985
NIPSNAP1	NA	19.36120033	14.03279972
NLN	NA	3.319849968	2.344739914
NMRK1	NA	2.903140068	1.800449967
NONO	NA	193.9320068	159.2859955
NOP58	NA	73.29799652	56.55960083
NPM1	NA	143.6289978	118.4560013
NR3C1	NA	61.97389984	36.11909866
NR4A2	NA	7.826059818	6.422019958
NRP1	NA	14.27910042	3.25812006
NSL1	NA	7.866660118	4.000699997
NSMAF	NA	61.05289841	52.49069977
NSMCE4A	NA	84.71060181	73.37149811
NSMF	NA	3.0864501	2.156840086
NT5DC2	NA	21.47550011	12.44579983
NT5DC3	NA	2.271869898	1.209020019
NUDT2	NA	3.521990061	2.717400074
NUDT4	NA	18.3512001	14.66489983
NUDT4B	NA	18.3512001	14.66489983
NUDT5	NA	22.15500069	18.60230064
NUDT9	NA	13.77490044	10.68060017
NUF2	NA	21.4083004	11.81939983
NUP133	NA	12.74180031	10.13920021
NUP62	NA	44.94169998	33.79199982
NUSAP1	NA	110.4960022	51.45240021
NYAP1	NA	23.17749977	9.461520195
ODF2	NA	46.05339813	38.15579987
OIP5	NA	5.797560215	3.582779884
ORC6	NA	41.1833992	30.54929924
OSBPL5	NA	2.508059978	1.646700025
OSGIN2	NA	12.32390022	9.887060165
OVGP1	NA	2.552479982	1.905750036
OXCT1	NA	25.69820023	17.9340992
P2RY10	NA	83.90329742	46.22320175
PABPC4	NA	11.17090034	8.743530273
PAF1	NA	91.25469971	73.2621994
PAFAH2	NA	3.045969963	2.392689943
PAICS	NA	62.59009933	49.30920029
PARD6A	NA	14.35890007	8.855070114
PARP14	NA	7.403349876	5.441020012
PARP9	NA	14.58640003	12.38440037
PARPBP	NA	9.709890366	3.826390028
PASK	NA	5.252940178	2.549510002
PAXIP1	NA	38.03620148	30.00440025
PBDC1	NA	8.790730476	7.112150192
PBK	NA	35.875	18.79310036
PCGF5	NA	21.24020004	12.91189957
PCNA	NA	215.0299988	154.8029938
PCNT	NA	41.78430176	32.00910187
PDCD4	NA	78.12779999	63.22589874
PDE3B	NA	18.03429985	7.922949791
PDE4B	NA	16.90649986	10.36139965
PDE5A	NA	6.071929932	3.863960028
PDK3	NA	17.67910004	13.96249962
PDXDC1	NA	44.82389832	38.36759949
PER2	NA	2.260349989	0.519752979
PEX12	NA	9.423270226	8.058199883
PFAS	NA	13.57129955	9.317770004
PFKP	NA	67.27130127	47.88970184
PHC1	NA	20.37879944	14.81529999
PHGDH	NA	15.39570045	12.18050003
PHKA2	NA	15.13840008	10.19929981
PHLPP1	NA	4.118090153	1.354410052
PHYH	NA	4.829669952	2.733669996
PIDD1	NA	9.422610283	6.824399948
PIEZO1	NA	13.63189983	9.259929657
PIF1	NA	15.23980045	9.069299698
PIGU	NA	11.90750027	9.777159691
PIK3CD	NA	24.52009964	18.23530006
PIK3IP1	NA	107.4029999	81.67500305
PIM1	NA	31.73450089	16.11910057
PITPNC1	NA	10.49429989	7.372650146
PITPNM1	NA	18.70159912	9.398570061
PITPNM2	NA	50.02190018	26.5904007
PKM	NA	138.0559998	96.61299896
PKMYT1	NA	9.060500145	4.424369812
PKP4	NA	11.36460018	8.020420074
PLAG1	NA	3.207210064	2.194400072
PLEKHA1	NA	9.117910385	3.871249914
PLEKHA7	NA	8.987770081	5.746049881
PLEKHM3	NA	2.884109974	2.401050091
PLK1	NA	21.55360031	11.31229973
PLP2	NA	8.876680374	5.791600227
PMF1-BGLAP	NA	27.86560059	22.08569908
PMF1	NA	27.86560059	22.08569908
PMM1	NA	18.50390053	11.53289986
PMPCB	NA	78.26930237	66.1147995
PNP	NA	4.716390133	2.841500044
PNPO	NA	9.056529999	6.812819958
POC5	NA	23.58589935	20.06850052
POLA2	NA	15.04430008	11.49680042
POLD1	NA	29.4822998	19.86289978
POLE	NA	12.33160019	6.562660217
POLH	NA	20.98760033	16.13209915
POLR1A	NA	13.33829975	9.089189529
POLR2I	NA	45.80609894	39.55250168
POP1	NA	9.037739754	7.259829998
PPID	NA	44.60630035	35.23749924
PPIL1	NA	23.40999985	17.64019966
PPM1D	NA	18.26569939	15.01369953
PPP1CC	NA	184.3049927	138.9369965
PPP1R3B	NA	28.71109962	22.53440094
PPP1R9B	NA	73.1765976	55.36330032
PPP2R3C	NA	16.47800064	13.58279991
PRAF2	NA	4.531849861	3.737169981
PRC1	NA	131.0950012	62.62549973
PRDM7	NA	3.966029882	2.828439951
PRICKLE1	NA	6.080589771	4.704189777
PRICKLE3	NA	3.207319975	2.743200064
PRIM1	NA	29.9673996	17.52569962
PRIM2	NA	19.52770042	15.2201004
PRKACB	NA	49.70729828	43.14929962
PRKCI	NA	8.259469986	6.607289791
PRPS1	NA	17.73550034	13.16059971
PRPS2	NA	103.1320038	85.19380188
PRR11	NA	7.390190125	4.217549801
PSAT1	NA	20.85790062	17.58650017
PSD	NA	3.217230082	1.939090014
PSMD2	NA	76.69799805	66.97850037
PTCH1	NA	9.698800087	7.662539959
PTEN	NA	111.3779984	78.15059662
PTK7	NA	3.333060026	2.176810026
PTP4A3	NA	47.93000031	32.89160156
PUS10	NA	24.67840004	20.81570053
PXN	NA	45.32350159	36.87319946
PXYLP1	NA	2.084120035	1.213009953
RAB4A	NA	3.646409988	2.624039888
RACGAP1	NA	51.22890091	29.46960068
RAD18	NA	10.88010025	7.169250011
RAD21	NA	109.2360001	82.90699768
RAD23B	NA	53.18500137	38.88249969
RAD50	NA	16.19379997	12.58100033
RAD51	NA	10.37790012	5.450900078
RAD54B	NA	16.86490059	5.908150196
RAG1	NA	1402.859985	1166.300049
RANBP1	NA	47.36169815	36.8730011
RAPGEF4	NA	9.722260475	4.33149004
RASSF5	NA	58.94329834	48.33560181
RB1	NA	190.8359985	148.2570038
RBBP7	NA	52.67660141	39.02090073
RBBP8	NA	12.79279995	9.286259651
RBL1	NA	25.89769936	20.80260086
RBM19	NA	22.62179947	17.04000092
RCC1	NA	26.93659973	17.96829987
RDM1	NA	25.03170013	17.86829948
RECQL4	NA	3.308670044	1.630069971
RECQL5	NA	27.68829918	19.28450012
RELL1	NA	12.18089962	10.70890045
RENBP	NA	6.858099937	4.362979889
RETSAT	NA	9.926409721	6.435269833
RFC1	NA	37.32030106	28.10420036
RFC3	NA	31.54669952	21.56469917
RFC5	NA	37.03900146	31.04560089
RFWD3	NA	20.82150078	13.41259956
RFX2	NA	3.265939951	2.484869957
RGS3	NA	8.725079536	2.701999903
RHBDD3	NA	4.334670067	3.656480074
RHEBL1	NA	3.785219908	2.561990023
RHOF	NA	7.751170158	6.342569828
RILPL2	NA	10.56700039	6.811669827
RIOK2	NA	9.213430405	7.86247015
RIPK2	NA	4.635220051	3.776659966
RMI2	NA	9.711000443	5.612619877
RNASEH2B	NA	25.45680046	18.98520088
RNF144A	NA	5.847819805	2.542979956
RNF43	NA	1.963050008	1.446020007
RNPS1	NA	29.66110039	23.90089989
ROM1	NA	2.480530024	2.136590004
RPA2	NA	26.55369949	21.84819984
RPA3	NA	54.19049835	33.60710144
RPAP1	NA	10.29189968	8.348999977
RPF2	NA	22.46050072	17.93029976
RPL18A	NA	351.5969849	281.5660095
RPL23	NA	251.072998	205.1300049
RPL23A	NA	113.3929977	97.08920288
RPL28	NA	379.1900024	310.1560059
